year,agegrp,sex,dimd,population_size,clbr,population_size_calibrated
2030,65-69,men,3,156856,1719992,154877.416508914
2030,65-69,men,4,169468,1719992,167330.328587575
2030,65-69,men,5,177793,1719992,175550.316936358
2030,65-69,men,6,185021,1719992,182687.142856478
2030,65-69,men,7,185609,1719992,183267.725817329
2030,65-69,men,8,183931,1719992,181610.892129731
2030,65-69,men,9,185064,1719992,182729.600453956
2030,65-69,men,10 least deprived,183773,1719992,181454.885143652
2030,70-74,men,1 most deprived,113483,1390914,111475.344472052
2030,70-74,men,2,115814,1390914,113765.10618054
2030,70-74,men,3,123113,1390914,120934.977785111
2030,70-74,men,4,135453,1390914,133056.667824898
2030,70-74,men,5,144348,1390914,141794.304202848
2030,70-74,men,6,151217,1390914,148541.783042661
2030,70-74,men,7,152739,1390914,150036.856968152
2030,70-74,men,8,150953,1390914,148282.453531275
2030,70-74,men,9,152530,1390914,149831.554438305
2030,70-74,men,10 least deprived,151264,1390914,148587.951554158
2030,75-79,men,1 most deprived,84738,1100761,82154.9698490408
2030,75-79,men,2,86394,1100761,83760.4907495814
2030,75-79,men,3,93883,1100761,91021.2069477389
2030,75-79,men,4,105544,1100761,102326.749955712
2030,75-79,men,5,114984,1100761,111478.994702756
2030,75-79,men,6,121768,1100761,118056.201097241
2030,75-79,men,7,123886,1100761,120109.639060614
2030,75-79,men,8,123048,1100761,119297.183435823
2030,75-79,men,9,123343,1100761,119583.191084168
2030,75-79,men,10 least deprived,123173,1100761,119418.373117325
2030,80-84,men,1 most deprived,63791,938747,61322.3908348043
2030,80-84,men,2,65974,938747,63420.912243661
2030,80-84,men,3,74364,938747,71486.2327293722
2030,80-84,men,4,86958,938747,83592.8651724054
2030,80-84,men,5,98440,938747,94630.5302280593
2030,80-84,men,6,105683,938747,101593.237770134
2030,80-84,men,7,109770,938747,105522.077439395
2030,80-84,men,8,109797,938747,105548.032582794
2030,80-84,men,9,111179,938747,106876.551404159
2030,80-84,men,10 least deprived,112791,938747,108426.169595216
2030,85-89,men,1 most deprived,31131,491533,29635.0389556754
2030,85-89,men,2,33194,491533,31598.9040857887
2030,85-89,men,3,37741,491533,35927.4037206047
2030,85-89,men,4,44577,491533,42434.9083398266
2030,85-89,men,5,51163,491533,48704.4263945656
2030,85-89,men,6,55873,491533,53188.0932694244
2030,85-89,men,7,57921,491533,55137.6792056688
2030,85-89,men,8,58553,491533,55739.3092406817
2030,85-89,men,9,59986,491533,57103.448228298
2030,85-89,men,10 least deprived,61394,491533,58443.788559466
2030,90-94,men,1 most deprived,13128,205448,11795.1228145321
2030,90-94,men,2,14421,205448,12956.8453769324
2030,90-94,men,3,16079,205448,14446.509729956
2030,90-94,men,4,18478,205448,16601.9408414781
2030,90-94,men,5,21010,205448,18876.8685506795
2030,90-94,men,6,23230,205448,20871.4734141973
2030,90-94,men,7,23985,205448,21549.8187619252
2030,90-94,men,8,24187,205448,21731.3098350921
2030,90-94,men,9,24922,205448,22391.6857696351
2030,90-94,men,10 least deprived,26008,205448,23367.4249055722
2030,95-99,men,1 most deprived,2122,34224,2897.78494623656
2030,95-99,men,2,2455,34224,3352.52688172043
2030,95-99,men,3,2745,34224,3748.54838709677
2030,95-99,men,4,3077,34224,4201.9247311828
2030,95-99,men,5,3483,34224,4756.35483870968
2030,95-99,men,6,3814,34224,5208.36559139785
2030,95-99,men,7,3978,34224,5432.32258064516
2030,95-99,men,8,3963,34224,5411.83870967742
2030,95-99,men,9,4148,34224,5664.47311827957
2030,95-99,men,10 least deprived,4439,34224,6061.86021505376
2030,<1,women,1 most deprived,36000,299512,37055.6772349689
2030,<1,women,2,36537,299512,37608.4244203905
2030,<1,women,3,36466,299512,37535.3423902882
2030,<1,women,4,34070,299512,35069.0812054275
2030,<1,women,5,30949,299512,31856.5598540292
2030,<1,women,6,29510,299512,30375.3620889981
2030,<1,women,7,26467,299512,27243.1280382756
2030,<1,women,8,25771,299512,26526.7182783995
2030,<1,women,9,23551,299512,24241.6181822431
2030,<1,women,10 least deprived,20191,299512,20783.0883069794
2030,01-04,women,1 most deprived,143632,1215070,147372.00909248
2030,01-04,women,2,145483,1215070,149271.206965031
2030,01-04,women,3,145669,1215070,149462.050187232
2030,01-04,women,4,137145,1215070,140716.095208507
2030,01-04,women,5,125443,1215070,128709.388831096
2030,01-04,women,6,120705,1215070,123848.016859111
2030,01-04,women,7,108608,1215070,111436.02514423
2030,01-04,women,8,106270,1215070,109037.146361938
2030,01-04,women,9,97548,1215070,100088.035695063
2030,01-04,women,10 least deprived,84567,1215070,86769.025655312
2030,05-09,women,1 most deprived,180914,1563237,175518.881504212
2030,05-09,women,2,183221,1563237,177757.083410257
2030,05-09,women,3,184281,1563237,178785.472669211
2030,05-09,women,4,175149,1563237,169925.802185465
2030,05-09,women,5,161421,1563237,156607.19110346
2030,05-09,women,6,156737,1563237,152062.874793138
2030,05-09,women,7,141500,1563237,137280.264284942
2030,05-09,women,8,139237,1563237,135084.750234929
2030,05-09,women,9,128281,1563237,124455.474082945
2030,05-09,women,10 least deprived,112496,1563237,109141.205731441
2030,10-14,women,1 most deprived,189396,1665554,182360.658531636
2030,10-14,women,2,191866,1665554,184738.907420594
2030,10-14,women,3,193925,1665554,186721.42339726
2030,10-14,women,4,185632,1665554,178736.476823928
2030,10-14,women,5,172202,1665554,165805.350273843
2030,10-14,women,6,168237,1665554,161987.634952094
2030,10-14,women,7,152190,1665554,146536.720004275
2030,10-14,women,8,150494,1665554,144903.719957444
2030,10-14,women,9,138898,1665554,133738.467278755
2030,10-14,women,10 least deprived,122714,1665554,118155.641360172
2030,15-19,women,1 most deprived,236374,1801425,227916.667723608
2030,15-19,women,2,216652,1801425,208900.310083406
2030,15-19,women,3,204840,1801425,197510.936974895
2030,15-19,women,4,191947,1801425,185079.241454404
2030,15-19,women,5,176724,1801425,170400.912057954
2030,15-19,women,6,172892,1801425,166706.018919467
2030,15-19,women,7,157984,1801425,152331.418995517
2030,15-19,women,8,158085,1801425,152428.805270827
2030,15-19,women,9,149006,1801425,143674.646918967
2030,15-19,women,10 least deprived,136921,1801425,132022.041600955
2030,20-24,women,1 most deprived,282581,1802542,293378.869962531
2030,20-24,women,2,237177,1802542,246239.910825934
2030,20-24,women,3,204227,1802542,212030.838859788
2030,20-24,women,4,179238,1802542,186086.969379909
2030,20-24,women,5,164185,1802542,170458.770281081
2030,20-24,women,6,156808,1802542,162799.883364715
2030,20-24,women,7,147550,1802542,153188.120443241
2030,20-24,women,8,147646,1802542,153287.788756101
2030,20-24,women,9,142245,1802542,147680.407946112
2030,20-24,women,10 least deprived,140885,1802542,146268.440180589
2030,25-29,women,1 most deprived,226949,1667015,259677.828112525
2030,25-29,women,2,216227,1667015,247409.584264689
2030,25-29,women,3,184907,1667015,211572.856292835
2030,25-29,women,4,163841,1667015,187468.880831306
2030,25-29,women,5,153118,1667015,175199.492771211
2030,25-29,women,6,146442,1667015,167560.731725869
2030,25-29,women,7,142905,1667015,163513.652963531
2030,25-29,women,8,142956,1667015,163572.007788772
2030,25-29,women,9,143218,1667015,163871.791400797
2030,25-29,women,10 least deprived,146452,1667015,167572.173848466
2030,30-34,women,1 most deprived,216925,1775641,251491.462026953
2030,30-34,women,2,216919,1775641,251484.505941798
2030,30-34,women,3,192124,1775641,222738.484040411
2030,30-34,women,4,174525,1775641,202335.126934442
2030,30-34,women,5,165753,1775641,192165.330438416
2030,30-34,women,6,160871,1775641,186505.395817623
2030,30-34,women,7,158897,1775641,184216.84380176
2030,30-34,women,8,159832,1775641,185300.833738351
2030,30-34,women,9,163174,1775641,189175.373169464
2030,30-34,women,10 least deprived,166621,1775641,193171.644090782
2030,35-39,women,1 most deprived,202806,1895328,233691.807134174
2030,35-39,women,2,221343,1895328,255051.850864864
2030,35-39,women,3,220554,1895328,254142.692182039
2030,35-39,women,4,211836,1895328,244097.007268399
2030,35-39,women,5,190834,1895328,219896.562836617
2030,35-39,women,6,178578,1895328,205774.067504938
2030,35-39,women,7,172794,1895328,199109.208415641
2030,35-39,women,8,170567,1895328,196543.053299482
2030,35-39,women,9,168209,1895328,193825.947882372
2030,35-39,women,10 least deprived,157807,1895328,181839.802611474
2030,40-44,women,1 most deprived,211513,1931272,237476.698476445
2030,40-44,women,2,224426,1931272,251974.798391941
2030,40-44,women,3,227697,1931272,255647.321029871
2030,40-44,women,4,218832,1931272,245694.122257248
2030,40-44,women,5,198891,1931272,223305.319468205
2030,40-44,women,6,190475,1931272,213856.236459701
2030,40-44,women,7,176170,1931272,197795.265400213
2030,40-44,women,8,175415,1931272,196947.587444959
2030,40-44,women,9,162375,1931272,182306.897992618
2030,40-44,women,10 least deprived,145478,1931272,163335.7530788
2030,45-49,women,1 most deprived,200518,1900439,211588.78477657
2030,45-49,women,2,212719,1900439,224463.413303979
2030,45-49,women,3,217503,1900439,229511.542381523
2030,45-49,women,4,212255,1900439,223973.795433581
2030,45-49,women,5,196900,1900439,207771.031640584
2030,45-49,women,6,193758,1900439,204455.558906126
2030,45-49,women,7,178922,1900439,188800.449584543
2030,45-49,women,8,177713,1900439,187524.699573099
2030,45-49,women,9,164962,1900439,174069.705035521
2030,45-49,women,10 least deprived,145189,1900439,153205.019364473
2030,50-54,women,1 most deprived,168321,1756555,173147.10498618
2030,50-54,women,2,180427,1756555,185600.208597511
2030,50-54,women,3,184557,1756555,189848.62408692
2030,50-54,women,4,185187,1756555,190496.687466661
2030,50-54,women,5,178305,1756555,183417.36654702
2030,50-54,women,6,180416,1756555,185588.893205166
2030,50-54,women,7,173443,1756555,178415.963130673
2030,50-54,women,8,173391,1756555,178362.472185044
2030,50-54,women,9,170144,1756555,175022.374099302
2030,50-54,women,10 least deprived,162364,1756555,167019.305695523
2030,55-59,women,1 most deprived,163776,1825967,165218.349098313
2030,55-59,women,2,174691,1825967,176229.47576161
2030,55-59,women,3,176104,1825967,177654.919827138
2030,55-59,women,4,181859,1825967,183460.603193815
2030,55-59,women,5,182732,1825967,184341.29156551
2030,55-59,women,6,189237,1825967,190903.580062509
2030,55-59,women,7,186543,1825967,188185.85443439
2030,55-59,women,8,189643,1825967,191313.155639724
2030,55-59,women,9,191051,1825967,192733.55567105
2030,55-59,women,10 least deprived,190331,1825967,192007.21474594
2030,60-64,women,1 most deprived,166201,1922360,166037.164456709
2030,60-64,women,2,176895,1922360,176720.622659127
2030,60-64,women,3,180272,1922360,180094.2937223
2030,60-64,women,4,187837,1922360,187651.836391207
2030,60-64,women,5,194440,1922360,194248.327368443
2030,60-64,women,6,202341,1922360,202141.538819472
2030,60-64,women,7,202375,1922360,202175.505303377
2030,60-64,women,8,202888,1922360,202687.999604653
2030,60-64,women,9,204949,1922360,204746.967937847
2030,60-64,women,10 least deprived,204162,1922360,203960.743736865
2030,65-69,women,1 most deprived,151302,1833632,149334.349188932
2030,65-69,women,2,159882,1833632,157802.768086508
2030,65-69,women,3,165733,1833632,163577.677057338
2030,65-69,women,4,177819,1833632,175506.501159448
2030,65-69,women,5,187859,1833632,185415.933062905
2030,65-69,women,6,195558,1833632,193014.809180904
2030,65-69,women,7,197857,1833632,195283.911167563
2030,65-69,women,8,197602,1833632,195032.227389138
2030,65-69,women,9,199248,1833632,196656.821503988
2030,65-69,women,10 least deprived,200772,1833632,198161.002203277
2030,70-74,women,1 most deprived,121081,1513290,118712.011737341
2030,70-74,women,2,126648,1513290,124170.091612315
2030,70-74,women,3,133913,1513290,131292.949577411
2030,70-74,women,4,146247,1513290,143385.63094582
2030,70-74,women,5,156632,1513290,153567.445118913
2030,70-74,women,6,164025,1513290,160815.798723311
2030,70-74,women,7,167068,1513290,163799.261460791
2030,70-74,women,8,164703,1513290,161480.533437742
2030,70-74,women,9,166738,1513290,163475.718015714
2030,70-74,women,10 least deprived,166235,1513290,162982.559370643
2030,75-79,women,1 most deprived,92811,1253166,90696.700355739
2030,75-79,women,2,97512,1253166,95290.608280148
2030,75-79,women,3,105972,1253166,103557.883549346
2030,75-79,women,4,118764,1253166,116058.472821637
2030,75-79,women,5,130947,1253166,127963.935540862
2030,75-79,women,6,138495,1253166,135339.986809409
2030,75-79,women,7,142040,1253166,138804.229224221
2030,75-79,women,8,141239,1253166,138021.476565754
2030,75-79,women,9,142286,1253166,139044.625171765
2030,75-79,women,10 least deprived,143100,1253166,139840.081681118
2030,80-84,women,1 most deprived,74305,1136476,72664.1749583801
2030,80-84,women,2,80134,1136476,78364.4572520669
2030,80-84,women,3,90053,1136476,88064.4229530584
2030,80-84,women,4,104443,1136476,102136.658706387
2030,80-84,women,5,117592,1136476,114995.298589675
2030,80-84,women,6,127355,1136476,124542.709128921
2030,80-84,women,7,132424,1136476,129499.77396795
2030,80-84,women,8,133921,1136476,130963.716770086
2030,80-84,women,9,136973,1136476,133948.32160116
2030,80-84,women,10 least deprived,139276,1136476,136200.466072315
2030,85-89,women,1 most deprived,42150,662315,40905.8299298672
2030,85-89,women,2,46167,662315,44804.2574228275
2030,85-89,women,3,51659,662315,50134.1463427523
2030,85-89,women,4,60016,662315,58244.4671191201
2030,85-89,women,5,68122,662315,66111.196832323
2030,85-89,women,6,74405,662315,72208.7372700301
2030,85-89,women,7,77558,662315,75268.6680356024
2030,85-89,women,8,78585,662315,76265.353381699
2030,85-89,women,9,80888,662315,78500.3741724104
2030,85-89,women,10 least deprived,82765,662315,80321.969493368
2030,90-94,women,1 most deprived,22039,335827,19880.0997835195
2030,90-94,women,2,24139,335827,21774.3876162429
2030,90-94,women,3,26966,335827,24324.4598558186
2030,90-94,women,4,30421,335827,27441.0143615612
2030,90-94,women,5,34411,335827,31040.1612437356
2030,90-94,women,6,37423,335827,33757.111220956
2030,90-94,women,7,38600,335827,34818.8144491062
2030,90-94,women,8,39050,335827,35224.7332704041
2030,90-94,women,9,40330,335827,36379.3468065403
2030,90-94,women,10 least deprived,42448,335827,38289.8713921156
2030,95-99,women,1 most deprived,3984,62475,6428.41277310924
2030,95-99,women,2,4549,62475,7340.07271708684
2030,95-99,women,3,5153,62475,8314.66140056022
2030,95-99,women,4,5745,62475,9269.88739495798
2030,95-99,women,5,6441,62475,10392.9233613445
2030,95-99,women,6,7006,62475,11304.5833053221
2030,95-99,women,7,7117,62475,11483.6881792717
2030,95-99,women,8,7167,62475,11564.3660504202
2030,95-99,women,9,7401,62475,11941.938487395
2030,95-99,women,10 least deprived,7912,62475,12766.4663305322
2031,<1,men,1 most deprived,36869,315468,37848.7279819189
2031,<1,men,2,37395,315468,38388.7054946936
2031,<1,men,3,38579,315468,39604.1681850457
2031,<1,men,4,36607,315468,37579.7657987498
2031,<1,men,5,33106,315468,33985.7329618218
2031,<1,men,6,31050,315468,31875.0984251969
2031,<1,men,7,28415,315468,29170.0779952325
2031,<1,men,8,27294,315468,28019.2894176271
2031,<1,men,9,25057,315468,25722.8451285075
2031,<1,men,10 least deprived,21096,315468,21656.5886112062
2031,01-04,men,1 most deprived,146556,1275549,150804.064941449
2031,01-04,men,2,148318,1275549,152617.138185989
2031,01-04,men,3,153416,1275549,157862.908560941
2031,01-04,men,4,146757,1275549,151010.891117472
2031,01-04,men,5,133691,1275549,137566.160690024
2031,01-04,men,6,126473,1275549,130138.940100302
2031,01-04,men,7,116243,1275549,119612.413828085
2031,01-04,men,8,112190,1275549,115441.933771262
2031,01-04,men,9,103649,1275549,106653.364769209
2031,01-04,men,10 least deprived,88256,1275549,90814.1840352664
2031,05-09,men,1 most deprived,183985,1635112,181895.253597307
2031,05-09,men,2,186026,1635112,183913.07142263
2031,05-09,men,3,193012,1635112,190819.722734589
2031,05-09,men,4,186423,1635112,184305.562200021
2031,05-09,men,5,171181,1635112,169236.684545157
2031,05-09,men,6,163457,1635112,161600.41561679
2031,05-09,men,7,151069,1635112,149353.121535406
2031,05-09,men,8,146553,1635112,144888.415362373
2031,05-09,men,9,136188,1635112,134641.143554692
2031,05-09,men,10 least deprived,117218,1635112,115886.609431036
2031,10-14,men,1 most deprived,190263,1721771,182762.635049028
2031,10-14,men,2,192248,1721771,184669.384288619
2031,10-14,men,3,200336,1721771,192438.546933361
2031,10-14,men,4,195058,1721771,187368.611171869
2031,10-14,men,5,180445,1721771,173331.670800008
2031,10-14,men,6,173257,1721771,166427.029221075
2031,10-14,men,7,160731,1721771,154394.81714293
2031,10-14,men,8,156527,1721771,150356.543186638
2031,10-14,men,9,146161,1721771,140399.181666435
2031,10-14,men,10 least deprived,126745,1721771,121748.580540037
2031,15-19,men,1 most deprived,234731,1898219,224456.706113994
2031,15-19,men,2,221604,1898219,211904.281503873
2031,15-19,men,3,219426,1898219,209821.613658909
2031,15-19,men,4,207681,1898219,198590.698213957
2031,15-19,men,5,191659,1898219,183269.989209359
2031,15-19,men,6,185485,1898219,177366.228293469
2031,15-19,men,7,170655,1898219,163185.344849567
