year,age,sex,dimd,pop_size
2019,24,women,9,26427
2019,24,women,10 least deprived,23031
2019,25,men,1 most deprived,43586
2019,25,men,2,46404
2019,25,men,3,48391
2019,25,men,4,44966
2019,25,men,5,40138
2019,25,men,6,36156
2019,25,men,7,33444
2019,25,men,8,31701
2019,25,men,9,29840
2019,25,men,10 least deprived,24850
2019,25,women,1 most deprived,44909
2019,25,women,2,46460
2019,25,women,3,46359
2019,25,women,4,41822
2019,25,women,5,37289
2019,25,women,6,34031
2019,25,women,7,31132
2019,25,women,8,29740
2019,25,women,9,26988
2019,25,women,10 least deprived,22450
2019,26,men,1 most deprived,44117
2019,26,men,2,47357
2019,26,men,3,49106
2019,26,men,4,44739
2019,26,men,5,39818
2019,26,men,6,36141
2019,26,men,7,33041
2019,26,men,8,31853
2019,26,men,9,28759
2019,26,men,10 least deprived,23417
2019,26,women,1 most deprived,46027
2019,26,women,2,47199
2019,26,women,3,46909
2019,26,women,4,42997
2019,26,women,5,37974
2019,26,women,6,34851
2019,26,women,7,30975
2019,26,women,8,29515
2019,26,women,9,26539
2019,26,women,10 least deprived,21401
2019,27,men,1 most deprived,44976
2019,27,men,2,48407
2019,27,men,3,49899
2019,27,men,4,46081
2019,27,men,5,41341
2019,27,men,6,37064
2019,27,men,7,33854
2019,27,men,8,32796
2019,27,men,9,29072
2019,27,men,10 least deprived,22797
2019,27,women,1 most deprived,47615
2019,27,women,2,49182
2019,27,women,3,49287
2019,27,women,4,44497
2019,27,women,5,39636
2019,27,women,6,36104
2019,27,women,7,32333
2019,27,women,8,30919
2019,27,women,9,27798
2019,27,women,10 least deprived,21753
2019,28,men,1 most deprived,46609
2019,28,men,2,50039
2019,28,men,3,52195
2019,28,men,4,47398
2019,28,men,5,42867
2019,28,men,6,38610
2019,28,men,7,35202
2019,28,men,8,32807
2019,28,men,9,29186
2019,28,men,10 least deprived,22714
2019,28,women,1 most deprived,47707
2019,28,women,2,49581
2019,28,women,3,49448
2019,28,women,4,45252
2019,28,women,5,40334
2019,28,women,6,36770
2019,28,women,7,33310
2019,28,women,8,31794
2019,28,women,9,28243
2019,28,women,10 least deprived,22297
2019,29,men,1 most deprived,45997
2019,29,men,2,49021
2019,29,men,3,51574
2019,29,men,4,47223
2019,29,men,5,42284
2019,29,men,6,38027
2019,29,men,7,34407
2019,29,men,8,32048
2019,29,men,9,28502
2019,29,men,10 least deprived,22301
2019,29,women,1 most deprived,46518
2019,29,women,2,48482
2019,29,women,3,48626
2019,29,women,4,44761
2019,29,women,5,39629
2019,29,women,6,36701
2019,29,women,7,33115
2019,29,women,8,31337
2019,29,women,9,27864
2019,29,women,10 least deprived,21827
2019,30,men,1 most deprived,44850
2019,30,men,2,48624
2019,30,men,3,49716
2019,30,men,4,45893
2019,30,men,5,40607
2019,30,men,6,37363
2019,30,men,7,33269
2019,30,men,8,31595
2019,30,men,9,28765
2019,30,men,10 least deprived,22879
2019,30,women,1 most deprived,46526
2019,30,women,2,48620
2019,30,women,3,47647
2019,30,women,4,44184
2019,30,women,5,39300
2019,30,women,6,36849
2019,30,women,7,33329
2019,30,women,8,31562
2019,30,women,9,28121
2019,30,women,10 least deprived,22967
2019,31,men,1 most deprived,44425
2019,31,men,2,48185
2019,31,men,3,49565
2019,31,men,4,45606
2019,31,men,5,40878
2019,31,men,6,37895
2019,31,men,7,33876
2019,31,men,8,32276
2019,31,men,9,29019
2019,31,men,10 least deprived,23331
2019,31,women,1 most deprived,46885
2019,31,women,2,49041
2019,31,women,3,48165
2019,31,women,4,44829
2019,31,women,5,39926
2019,31,women,6,37345
2019,31,women,7,34173
2019,31,women,8,32361
2019,31,women,9,29576
2019,31,women,10 least deprived,24310
2019,32,men,1 most deprived,42823
2019,32,men,2,46975
2019,32,men,3,48232
2019,32,men,4,44276
2019,32,men,5,39040
2019,32,men,6,36569
2019,32,men,7,32952
2019,32,men,8,31201
2019,32,men,9,27921
2019,32,men,10 least deprived,22302
2019,32,women,1 most deprived,45974
2019,32,women,2,47703
2019,32,women,3,47428
2019,32,women,4,43212
2019,32,women,5,38901
2019,32,women,6,36967
2019,32,women,7,33985
2019,32,women,8,32273
2019,32,women,9,29499
2019,32,women,10 least deprived,24704
2019,33,men,1 most deprived,43859
2019,33,men,2,47174
2019,33,men,3,49029
2019,33,men,4,45086
2019,33,men,5,40140
2019,33,men,6,37515
2019,33,men,7,33655
2019,33,men,8,31592
2019,33,men,9,28866
2019,33,men,10 least deprived,23266
2019,33,women,1 most deprived,44779
2019,33,women,2,46983
2019,33,women,3,46198
2019,33,women,4,43462
2019,33,women,5,38993
2019,33,women,6,37193
2019,33,women,7,34289
2019,33,women,8,32726
2019,33,women,9,30291
2019,33,women,10 least deprived,25585
2019,34,men,1 most deprived,43478
2019,34,men,2,46981
2019,34,men,3,48267
2019,34,men,4,44583
2019,34,men,5,40106
2019,34,men,6,37215
2019,34,men,7,33939
2019,34,men,8,31926
2019,34,men,9,29136
2019,34,men,10 least deprived,23831
2019,34,women,1 most deprived,43800
2019,34,women,2,46058
2019,34,women,3,45791
2019,34,women,4,42801
2019,34,women,5,39063
2019,34,women,6,37070
2019,34,women,7,34674
2019,34,women,8,33393
2019,34,women,9,31125
2019,34,women,10 least deprived,26766
2019,35,men,1 most deprived,41686
2019,35,men,2,44897
2019,35,men,3,46055
2019,35,men,4,42450
2019,35,men,5,37955
2019,35,men,6,35986
2019,35,men,7,33164
2019,35,men,8,31461
2019,35,men,9,28829
2019,35,men,10 least deprived,25013
2019,35,women,1 most deprived,42481
2019,35,women,2,44701
2019,35,women,3,43823
2019,35,women,4,41240
2019,35,women,5,37774
2019,35,women,6,36416
2019,35,women,7,34306
2019,35,women,8,33222
2019,35,women,9,31575
2019,35,women,10 least deprived,28409
2019,36,men,1 most deprived,40789
2019,36,men,2,44179
2019,36,men,3,45063
2019,36,men,4,42533
2019,36,men,5,38212
2019,36,men,6,36585
2019,36,men,7,33845
2019,36,men,8,32238
2019,36,men,9,29930
2019,36,men,10 least deprived,26316
2019,36,women,1 most deprived,42128
2019,36,women,2,43942
2019,36,women,3,43780
2019,36,women,4,40915
2019,36,women,5,38076
2019,36,women,6,36683
2019,36,women,7,34852
2019,36,women,8,34114
2019,36,women,9,32833
2019,36,women,10 least deprived,29939
2019,37,men,1 most deprived,39519
2019,37,men,2,43027
2019,37,men,3,43842
2019,37,men,4,41680
2019,37,men,5,37794
2019,37,men,6,36661
2019,37,men,7,34317
2019,37,men,8,32742
2019,37,men,9,30965
2019,37,men,10 least deprived,27718
2019,37,women,1 most deprived,41153
2019,37,women,2,42777
2019,37,women,3,42171
2019,37,women,4,40269
2019,37,women,5,37727
2019,37,women,6,37057
2019,37,women,7,35174
2019,37,women,8,34754
2019,37,women,9,34107
2019,37,women,10 least deprived,31611
2019,38,men,1 most deprived,39072
2019,38,men,2,42501
2019,38,men,3,43490
2019,38,men,4,41478
2019,38,men,5,38164
2019,38,men,6,37059
2019,38,men,7,35014
2019,38,men,8,33492
2019,38,men,9,31906
2019,38,men,10 least deprived,29158
2019,38,women,1 most deprived,39531
2019,38,women,2,41764
2019,38,women,3,41288
2019,38,women,4,40004
2019,38,women,5,37805
2019,38,women,6,37306
2019,38,women,7,36170
2019,38,women,8,35510
2019,38,women,9,34962
2019,38,women,10 least deprived,33637
2019,39,men,1 most deprived,39287
2019,39,men,2,41722
2019,39,men,3,42278
2019,39,men,4,40719
2019,39,men,5,37697
2019,39,men,6,36923
2019,39,men,7,34861
2019,39,men,8,34391
2019,39,men,9,33334
2019,39,men,10 least deprived,31114
2019,39,women,1 most deprived,39642
2019,39,women,2,41076
2019,39,women,3,40831
2019,39,women,4,39423
2019,39,women,5,37598
2019,39,women,6,37190
2019,39,women,7,36349
2019,39,women,8,35546
2019,39,women,9,36050
2019,39,women,10 least deprived,34840
2019,40,men,1 most deprived,36631
2019,40,men,2,39027
2019,40,men,3,39604
2019,40,men,4,38683
2019,40,men,5,36162
2019,40,men,6,35794
2019,40,men,7,34461
2019,40,men,8,33834
2019,40,men,9,32893
2019,40,men,10 least deprived,32038
2019,40,women,1 most deprived,36328
2019,40,women,2,38198
2019,40,women,3,38052
2019,40,women,4,36873
2019,40,women,5,35535
2019,40,women,6,35854
2019,40,women,7,35264
2019,40,women,8,35267
2019,40,women,9,35592
2019,40,women,10 least deprived,35164
2019,41,men,1 most deprived,34004
2019,41,men,2,36162
2019,41,men,3,36349
2019,41,men,4,35635
2019,41,men,5,33745
2019,41,men,6,33305
2019,41,men,7,32063
2019,41,men,8,32000
2019,41,men,9,31644
2019,41,men,10 least deprived,30961
2019,41,women,1 most deprived,32989
2019,41,women,2,35192
2019,41,women,3,35353
2019,41,women,4,34097
2019,41,women,5,32997
2019,41,women,6,33407
2019,41,women,7,32676
2019,41,women,8,32835
2019,41,women,9,33280
2019,41,women,10 least deprived,33820
2019,42,men,1 most deprived,32945
2019,42,men,2,34686
2019,42,men,3,34896
2019,42,men,4,34674
2019,42,men,5,32915
2019,42,men,6,32605
2019,42,men,7,32035
2019,42,men,8,31831
2019,42,men,9,31767
2019,42,men,10 least deprived,31694
2019,42,women,1 most deprived,32214
2019,42,women,2,33816
2019,42,women,3,34117
2019,42,women,4,33225
2019,42,women,5,32173
2019,42,women,6,32867
2019,42,women,7,32521
2019,42,women,8,33034
2019,42,women,9,33493
2019,42,women,10 least deprived,34291
2019,43,men,1 most deprived,33288
2019,43,men,2,34848
2019,43,men,3,35541
2019,43,men,4,34848
2019,43,men,5,33120
2019,43,men,6,33382
2019,43,men,7,32407
2019,43,men,8,32140
2019,43,men,9,32412
2019,43,men,10 least deprived,32477
2019,43,women,1 most deprived,33150
2019,43,women,2,34434
2019,43,women,3,34469
2019,43,women,4,33946
2019,43,women,5,33089
2019,43,women,6,33601
2019,43,women,7,33075
2019,43,women,8,33694
2019,43,women,9,34303
2019,43,women,10 least deprived,35022
2019,44,men,1 most deprived,33299
2019,44,men,2,34671
2019,44,men,3,35076
2019,44,men,4,34670
2019,44,men,5,33497
2019,44,men,6,34235
2019,44,men,7,33306
2019,44,men,8,33758
2019,44,men,9,33542
2019,44,men,10 least deprived,34636
2019,44,women,1 most deprived,32599
2019,44,women,2,34608
2019,44,women,3,34248
2019,44,women,4,33865
2019,44,women,5,33608
2019,44,women,6,34167
2019,44,women,7,34054
2019,44,women,8,34892
2019,44,women,9,35811
2019,44,women,10 least deprived,36942
2019,45,men,1 most deprived,33063
2019,45,men,2,34327
2019,45,men,3,35184
2019,45,men,4,34827
2019,45,men,5,34051
2019,45,men,6,34345
2019,45,men,7,34426
2019,45,men,8,34634
2019,45,men,9,35087
2019,45,men,10 least deprived,35494
2019,45,women,1 most deprived,32916
2019,45,women,2,34623
2019,45,women,3,34276
2019,45,women,4,34267
2019,45,women,5,34036
2019,45,women,6,35369
2019,45,women,7,35277
2019,45,women,8,35981
2019,45,women,9,36562
2019,45,women,10 least deprived,37824
2019,46,men,1 most deprived,33894
2019,46,men,2,35589
2019,46,men,3,35906
2019,46,men,4,36104
2019,46,men,5,35702
2019,46,men,6,36272
2019,46,men,7,35945
2019,46,men,8,36567
2019,46,men,9,36918
2019,46,men,10 least deprived,37242
2019,46,women,1 most deprived,34062
2019,46,women,2,35712
2019,46,women,3,35679
2019,46,women,4,35692
2019,46,women,5,35684
2019,46,women,6,36775
2019,46,women,7,37067
2019,46,women,8,37407
2019,46,women,9,38237
2019,46,women,10 least deprived,39146
2019,47,men,1 most deprived,34907
2019,47,men,2,36073
2019,47,men,3,36961
2019,47,men,4,37232
2019,47,men,5,37089
2019,47,men,6,38217
2019,47,men,7,38081
2019,47,men,8,38288
2019,47,men,9,38905
2019,47,men,10 least deprived,39172
2019,47,women,1 most deprived,34775
2019,47,women,2,36784
2019,47,women,3,36745
2019,47,women,4,37209
2019,47,women,5,37285
2019,47,women,6,38576
2019,47,women,7,38434
2019,47,women,8,39249
2019,47,women,9,40224
2019,47,women,10 least deprived,41000
2019,48,men,1 most deprived,35498
2019,48,men,2,37103
2019,48,men,3,37947
2019,48,men,4,38274
2019,48,men,5,37948
2019,48,men,6,39107
2019,48,men,7,38936
2019,48,men,8,39433
2019,48,men,9,39769
2019,48,men,10 least deprived,39983
2019,48,women,1 most deprived,36265
2019,48,women,2,38095
2019,48,women,3,37670
2019,48,women,4,38423
2019,48,women,5,38767
2019,48,women,6,40174
2019,48,women,7,40328
2019,48,women,8,40801
2019,48,women,9,41740
2019,48,women,10 least deprived,42468
2019,49,men,1 most deprived,34763
2019,49,men,2,36616
2019,49,men,3,36986
2019,49,men,4,37158
2019,49,men,5,37203
2019,49,men,6,38219
2019,49,men,7,37794
2019,49,men,8,38456
2019,49,men,9,38681
2019,49,men,10 least deprived,38917
2019,49,women,1 most deprived,35406
2019,49,women,2,37204
2019,49,women,3,37255
2019,49,women,4,37391
2019,49,women,5,38036
2019,49,women,6,39152
2019,49,women,7,39753
2019,49,women,8,39804
2019,49,women,9,40057
2019,49,women,10 least deprived,40857
2019,50,men,1 most deprived,35229
2019,50,men,2,36866
2019,50,men,3,37316
2019,50,men,4,37564
2019,50,men,5,37972
2019,50,men,6,38948
2019,50,men,7,39285
2019,50,men,8,39404
2019,50,men,9,40557
2019,50,men,10 least deprived,39684
2019,50,women,1 most deprived,35856
2019,50,women,2,37556
2019,50,women,3,38028
2019,50,women,4,38441
2019,50,women,5,39086
2019,50,women,6,40053
2019,50,women,7,40553
2019,50,women,8,40821
2019,50,women,9,41599
2019,50,women,10 least deprived,41760
2019,51,men,1 most deprived,35039
2019,51,men,2,36831
2019,51,men,3,37021
2019,51,men,4,37900
2019,51,men,5,37832
2019,51,men,6,38876
2019,51,men,7,39196
2019,51,men,8,39828
2019,51,men,9,39838
2019,51,men,10 least deprived,39816
2019,51,women,1 most deprived,34930
2019,51,women,2,37328
2019,51,women,3,37679
2019,51,women,4,38308
2019,51,women,5,39330
2019,51,women,6,40623
2019,51,women,7,40565
2019,51,women,8,41081
2019,51,women,9,41567
2019,51,women,10 least deprived,41585
2019,52,men,1 most deprived,34901
2019,52,men,2,36401
2019,52,men,3,37182
2019,52,men,4,38008
2019,52,men,5,38919
2019,52,men,6,40540
2019,52,men,7,40953
2019,52,men,8,40718
2019,52,men,9,40883
2019,52,men,10 least deprived,40385
2019,52,women,1 most deprived,34984
2019,52,women,2,36953
2019,52,women,3,37376
2019,52,women,4,38444
2019,52,women,5,39775
2019,52,women,6,41243
2019,52,women,7,41583
2019,52,women,8,41971
2019,52,women,9,41897
2019,52,women,10 least deprived,42355
2019,53,men,1 most deprived,34072
2019,53,men,2,35678
2019,53,men,3,36161
2019,53,men,4,38086
2019,53,men,5,38847
2019,53,men,6,40444
2019,53,men,7,40718
2019,53,men,8,40645
2019,53,men,9,40634
2019,53,men,10 least deprived,40622
2019,53,women,1 most deprived,34484
2019,53,women,2,37036
2019,53,women,3,37248
2019,53,women,4,38572
2019,53,women,5,39882
2019,53,women,6,41694
2019,53,women,7,41753
2019,53,women,8,42153
2019,53,women,9,42736
2019,53,women,10 least deprived,42609
2019,54,men,1 most deprived,33754
2019,54,men,2,35295
2019,54,men,3,36279
2019,54,men,4,38308
2019,54,men,5,38785
2019,54,men,6,40577
2019,54,men,7,41184
2019,54,men,8,40634
2019,54,men,9,41239
2019,54,men,10 least deprived,41074
2019,54,women,1 most deprived,34509
2019,54,women,2,36517
2019,54,women,3,37114
2019,54,women,4,38718
2019,54,women,5,39950
2019,54,women,6,41551
2019,54,women,7,42441
2019,54,women,8,42432
2019,54,women,9,42669
2019,54,women,10 least deprived,43135
2019,55,men,1 most deprived,33932
2019,55,men,2,34736
2019,55,men,3,36258
2019,55,men,4,37555
2019,55,men,5,38627
2019,55,men,6,40240
2019,55,men,7,40468
2019,55,men,8,40267
2019,55,men,9,40743
2019,55,men,10 least deprived,40491
2019,55,women,1 most deprived,33345
2019,55,women,2,35637
2019,55,women,3,36397
2019,55,women,4,37962
2019,55,women,5,40078
2019,55,women,6,41745
2019,55,women,7,42224
2019,55,women,8,41862
2019,55,women,9,42434
2019,55,women,10 least deprived,42615
2019,56,men,1 most deprived,32600
2019,56,men,2,33485
2019,56,men,3,35243
2019,56,men,4,36497
2019,56,men,5,38067
2019,56,men,6,39316
2019,56,men,7,39586
2019,56,men,8,39384
2019,56,men,9,39635
2019,56,men,10 least deprived,40035
2019,56,women,1 most deprived,32716
2019,56,women,2,34652
2019,56,women,3,35734
2019,56,women,4,37153
2019,56,women,5,39090
2019,56,women,6,40570
2019,56,women,7,41004
2019,56,women,8,40880
2019,56,women,9,41653
2019,56,women,10 least deprived,41365
2019,57,men,1 most deprived,31853
2019,57,men,2,32811
2019,57,men,3,34348
2019,57,men,4,35587
2019,57,men,5,37050
2019,57,men,6,38518
2019,57,men,7,38710
2019,57,men,8,38645
2019,57,men,9,39032
2019,57,men,10 least deprived,38845
2019,57,women,1 most deprived,31931
2019,57,women,2,33492
2019,57,women,3,34249
2019,57,women,4,36878
2019,57,women,5,38079
2019,57,women,6,39829
2019,57,women,7,39851
2019,57,women,8,39876
2019,57,women,9,40266
2019,57,women,10 least deprived,40235
2019,58,men,1 most deprived,30115
2019,58,men,2,31377
2019,58,men,3,32633
2019,58,men,4,34189
2019,58,men,5,35908
2019,58,men,6,37218
2019,58,men,7,37399
2019,58,men,8,37901
2019,58,men,9,37494
2019,58,men,10 least deprived,37357
2019,58,women,1 most deprived,30481
2019,58,women,2,32232
2019,58,women,3,33382
2019,58,women,4,34893
2019,58,women,5,36660
2019,58,women,6,38096
2019,58,women,7,38841
2019,58,women,8,38602
2019,58,women,9,39018
2019,58,women,10 least deprived,38828
2019,59,men,1 most deprived,29031
2019,59,men,2,29851
2019,59,men,3,31264
2019,59,men,4,32363
2019,59,men,5,34401
2019,59,men,6,35153
2019,59,men,7,35863
2019,59,men,8,35999
2019,59,men,9,35759
2019,59,men,10 least deprived,35774
2019,59,women,1 most deprived,29243
2019,59,women,2,30831
2019,59,women,3,32002
2019,59,women,4,33862
2019,59,women,5,35550
2019,59,women,6,36709
2019,59,women,7,37575
2019,59,women,8,36664
2019,59,women,9,36976
2019,59,women,10 least deprived,36791
2019,60,men,1 most deprived,28158
2019,60,men,2,28766
2019,60,men,3,30067
2019,60,men,4,31880
2019,60,men,5,33680
2019,60,men,6,34495
2019,60,men,7,35118
2019,60,men,8,34879
2019,60,men,9,34835
2019,60,men,10 least deprived,34888
2019,60,women,1 most deprived,28211
2019,60,women,2,29674
2019,60,women,3,30535
2019,60,women,4,32773
2019,60,women,5,34858
2019,60,women,6,36125
2019,60,women,7,36440
2019,60,women,8,36145
2019,60,women,9,36648
2019,60,women,10 least deprived,36282
2019,61,men,1 most deprived,27505
2019,61,men,2,27869
2019,61,men,3,29136
2019,61,men,4,30926
2019,61,men,5,32908
2019,61,men,6,34087
2019,61,men,7,33758
2019,61,men,8,34303
2019,61,men,9,34703
2019,61,men,10 least deprived,34034
2019,61,women,1 most deprived,27379
2019,61,women,2,28431
2019,61,women,3,29784
2019,61,women,4,31818
2019,61,women,5,33820
2019,61,women,6,35053
2019,61,women,7,36104
2019,61,women,8,35866
2019,61,women,9,35901
2019,61,women,10 least deprived,35636
2019,62,men,1 most deprived,26244
2019,62,men,2,26509
2019,62,men,3,27552
2019,62,men,4,29522
2019,62,men,5,31307
2019,62,men,6,32888
2019,62,men,7,33157
2019,62,men,8,32710
2019,62,men,9,33019
2019,62,men,10 least deprived,32741
2019,62,women,1 most deprived,26366
2019,62,women,2,27134
2019,62,women,3,28502
2019,62,women,4,30919
2019,62,women,5,32611
2019,62,women,6,34244
2019,62,women,7,34794
2019,62,women,8,34250
2019,62,women,9,34507
2019,62,women,10 least deprived,33929
2019,63,men,1 most deprived,24813
2019,63,men,2,25195
2019,63,men,3,26281
2019,63,men,4,28579
2019,63,men,5,30358
2019,63,men,6,31387
2019,63,men,7,32222
2019,63,men,8,31683
2019,63,men,9,31996
2019,63,men,10 least deprived,31662
2019,63,women,1 most deprived,24634
2019,63,women,2,25964
2019,63,women,3,27319
2019,63,women,4,29502
2019,63,women,5,31773
2019,63,women,6,33016
2019,63,women,7,33513
2019,63,women,8,33215
2019,63,women,9,33217
2019,63,women,10 least deprived,32923
2019,64,men,1 most deprived,23454
2019,64,men,2,23618
2019,64,men,3,25081
2019,64,men,4,27097
2019,64,men,5,29100
2019,64,men,6,30750
2019,64,men,7,30872
2019,64,men,8,30585
2019,64,men,9,30597
2019,64,men,10 least deprived,30264
2019,64,women,1 most deprived,23497
2019,64,women,2,24400
2019,64,women,3,26099
2019,64,women,4,28178
2019,64,women,5,30646
2019,64,women,6,32266
2019,64,women,7,32405
2019,64,women,8,32651
2019,64,women,9,32571
2019,64,women,10 least deprived,32069
2019,65,men,1 most deprived,22845
2019,65,men,2,23270
2019,65,men,3,24599
2019,65,men,4,27105
2019,65,men,5,29049
2019,65,men,6,29933
2019,65,men,7,30867
2019,65,men,8,30898
2019,65,men,9,30917
2019,65,men,10 least deprived,30315
2019,65,women,1 most deprived,22880
2019,65,women,2,24211
2019,65,women,3,26120
2019,65,women,4,28615
2019,65,women,5,30699
2019,65,women,6,32331
2019,65,women,7,33049
2019,65,women,8,32766
2019,65,women,9,33065
2019,65,women,10 least deprived,32210
2019,66,men,1 most deprived,22054
2019,66,men,2,22348
2019,66,men,3,24315
2019,66,men,4,26193
2019,66,men,5,28542
2019,66,men,6,29940
2019,66,men,7,30862
2019,66,men,8,30481
2019,66,men,9,30663
2019,66,men,10 least deprived,30001
2019,66,women,1 most deprived,21991
2019,66,women,2,23082
2019,66,women,3,24908
2019,66,women,4,27597
2019,66,women,5,30648
2019,66,women,6,31823
2019,66,women,7,33116
2019,66,women,8,32345
2019,66,women,9,32822
2019,66,women,10 least deprived,32319
2019,67,men,1 most deprived,21089
2019,67,men,2,21463
2019,67,men,3,22897
2019,67,men,4,25299
2019,67,men,5,27483
2019,67,men,6,28643
2019,67,men,7,29577
2019,67,men,8,29233
2019,67,men,9,29644
2019,67,men,10 least deprived,29438
2019,67,women,1 most deprived,21090
2019,67,women,2,22412
2019,67,women,3,24012
2019,67,women,4,26749
2019,67,women,5,29263
2019,67,women,6,31106
2019,67,women,7,32204
2019,67,women,8,32063
2019,67,women,9,32274
2019,67,women,10 least deprived,31888
2019,68,men,1 most deprived,20288
2019,68,men,2,20600
2019,68,men,3,22624
2019,68,men,4,25166
2019,68,men,5,27842
2019,68,men,6,28982
2019,68,men,7,29818
2019,68,men,8,29955
2019,68,men,9,30211
2019,68,men,10 least deprived,29569
2019,68,women,1 most deprived,20411
2019,68,women,2,21648
2019,68,women,3,23912
2019,68,women,4,26960
2019,68,women,5,29763
2019,68,women,6,31415
2019,68,women,7,32369
2019,68,women,8,32363
2019,68,women,9,32851
2019,68,women,10 least deprived,32486
2019,69,men,1 most deprived,19773
2019,69,men,2,20455
2019,69,men,3,22558
2019,69,men,4,25725
2019,69,men,5,27909
2019,69,men,6,29286
2019,69,men,7,30716
2019,69,men,8,30451
2019,69,men,9,30480
2019,69,men,10 least deprived,30429
2019,69,women,1 most deprived,20217
2019,69,women,2,21953
2019,69,women,3,23994
2019,69,women,4,27498
2019,69,women,5,30016
2019,69,women,6,31820
2019,69,women,7,33095
2019,69,women,8,33711
2019,69,women,9,33840
2019,69,women,10 least deprived,33960
2019,70,men,1 most deprived,19159
2019,70,men,2,20096
2019,70,men,3,22359
2019,70,men,4,25684
2019,70,men,5,28669
2019,70,men,6,30771
2019,70,men,7,31584
2019,70,men,8,32030
2019,70,men,9,32074
2019,70,men,10 least deprived,31585
2019,70,women,1 most deprived,20109
2019,70,women,2,21536
2019,70,women,3,24186
2019,70,women,4,27508
2019,70,women,5,30616
2019,70,women,6,32457
2019,70,women,7,34378
2019,70,women,8,34329
2019,70,women,9,35244
2019,70,women,10 least deprived,35243
2019,71,men,1 most deprived,19627
2019,71,men,2,20365
2019,71,men,3,22763
2019,71,men,4,26442
2019,71,men,5,30105
2019,71,men,6,32132
2019,71,men,7,33410
2019,71,men,8,33261
2019,71,men,9,34187
2019,71,men,10 least deprived,34451
2019,71,women,1 most deprived,20251
2019,71,women,2,21913
2019,71,women,3,25016
2019,71,women,4,28775
2019,71,women,5,32057
2019,71,women,6,34910
2019,71,women,7,36252
2019,71,women,8,36807
2019,71,women,9,37751
2019,71,women,10 least deprived,37563
2019,72,men,1 most deprived,20085
2019,72,men,2,21468
2019,72,men,3,24173
2019,72,men,4,28361
2019,72,men,5,32029
2019,72,men,6,34355
2019,72,men,7,36610
2019,72,men,8,36923
2019,72,men,9,37795
2019,72,men,10 least deprived,37964
2019,72,women,1 most deprived,21206
2019,72,women,2,23444
2019,72,women,3,26228
2019,72,women,4,30260
2019,72,women,5,34846
2019,72,women,6,37447
2019,72,women,7,39197
2019,72,women,8,40343
2019,72,women,9,41067
2019,72,women,10 least deprived,41277
2019,73,men,1 most deprived,15120
2019,73,men,2,16208
2019,73,men,3,18270
2019,73,men,4,21660
2019,73,men,5,24570
2019,73,men,6,26067
2019,73,men,7,27890
2019,73,men,8,28108
2019,73,men,9,28433
2019,73,men,10 least deprived,28770
2019,73,women,1 most deprived,16400
2019,73,women,2,18230
2019,73,women,3,20464
2019,73,women,4,23648
2019,73,women,5,26890
2019,73,women,6,28722
2019,73,women,7,30229
2019,73,women,8,30671
2019,73,women,9,31369
2019,73,women,10 least deprived,31542
2019,74,men,1 most deprived,14338
2019,74,men,2,14975
2019,74,men,3,17652
2019,74,men,4,20361
2019,74,men,5,23240
2019,74,men,6,25249
2019,74,men,7,26541
2019,74,men,8,27048
2019,74,men,9,27404
2019,74,men,10 least deprived,27729
2019,74,women,1 most deprived,15696
2019,74,women,2,17255
2019,74,women,3,19562
2019,74,women,4,22777
2019,74,women,5,25734
2019,74,women,6,27783
2019,74,women,7,29123
2019,74,women,8,29766
2019,74,women,9,30580
2019,74,women,10 least deprived,30519
2019,75,men,1 most deprived,13531
2019,75,men,2,14619
2019,75,men,3,16712
2019,75,men,4,20169
2019,75,men,5,22907
2019,75,men,6,24806
2019,75,men,7,26317
2019,75,men,8,26496
2019,75,men,9,27618
2019,75,men,10 least deprived,27290
2019,75,women,1 most deprived,15367
2019,75,women,2,17100
2019,75,women,3,19238
2019,75,women,4,22192
2019,75,women,5,25273
2019,75,women,6,27362
2019,75,women,7,28999
2019,75,women,8,29372
2019,75,women,9,30452
2019,75,women,10 least deprived,30419
2019,76,men,1 most deprived,12412
2019,76,men,2,13566
2019,76,men,3,15358
2019,76,men,4,18582
2019,76,men,5,20868
2019,76,men,6,22774
2019,76,men,7,23631
2019,76,men,8,23699
2019,76,men,9,24248
2019,76,men,10 least deprived,24478
2019,76,women,1 most deprived,14765
2019,76,women,2,16243
2019,76,women,3,18067
2019,76,women,4,20668
2019,76,women,5,23311
2019,76,women,6,25300
2019,76,women,7,26621
2019,76,women,8,26982
2019,76,women,9,27834
2019,76,women,10 least deprived,27800
2019,77,men,1 most deprived,11273
2019,77,men,2,12228
2019,77,men,3,13718
2019,77,men,4,15982
2019,77,men,5,18184
2019,77,men,6,19829
2019,77,men,7,20352
2019,77,men,8,20586
2019,77,men,9,20921
2019,77,men,10 least deprived,20819
2019,77,women,1 most deprived,13563
2019,77,women,2,14824
2019,77,women,3,16509
2019,77,women,4,18865
2019,77,women,5,21042
2019,77,women,6,22328
2019,77,women,7,23395
2019,77,women,8,23610
2019,77,women,9,23922
2019,77,women,10 least deprived,23773
2019,78,men,1 most deprived,10181
2019,78,men,2,11088
2019,78,men,3,12281
2019,78,men,4,14113
2019,78,men,5,15858
2019,78,men,6,16831
2019,78,men,7,17588
2019,78,men,8,17958
2019,78,men,9,18231
2019,78,men,10 least deprived,17971
2019,78,women,1 most deprived,12426
2019,78,women,2,13498
2019,78,women,3,15042
